StockCode,Description,TotalQuantity,TotalRevenue,TotalOrders,AveragePrice,RevenuePercentage,CumulativeRevenue,ABC_Class,MovementCategory
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,831,1038.66,96,1.320204081632653,0.005977966623272697,94.52395063953423,B,Medium Moving
21633,SUNFLOWER DECORATIVE PARASOL,127,1038.45,34,11.714705882352941,0.005976757976563583,94.5299273975108,B,Medium Moving
21410,COUNTRY COTTAGE  DOORSTOP GREEN,259,1036.75,101,4.227722772277228,0.005966973693680287,94.53589437120448,B,Medium Moving
22204,MILK PAN BLUE RETROSPOT,290,1035.66,56,3.7435714285714283,0.00596070024171394,94.5418550714462,B,Medium Moving
16235,RECYCLED PENCIL WITH RABBIT ERASER,5088,1031.58,160,0.21164634146341463,0.005937217962794029,94.54779228940899,B,Fast Moving
20755,BLUE PAISLEY POCKET BOOK,5084,1031.0,86,0.8388372093023256,0.00593387979569267,94.55372616920468,B,Fast Moving
79066K,RETRO MOD TRAY,1272,1030.86,173,0.8786206896551724,0.0059330740312199285,94.5596592432359,B,Medium Moving
72800F,4 IVORY DINNER CANDLES GOLD FLOCK,816,1029.72,62,2.29546875,0.005926512806227601,94.56558575604213,B,Medium Moving
85025C,PINK HEART SHAPE PHOTO FRAME,642,1029.1,92,1.6478494623655915,0.005922944420705458,94.57150870046283,B,Medium Moving
23231,WRAP  VINTAGE DOILY ,2450,1029.0,93,0.41999999999999993,0.0059223688746535,94.57743106933748,B,Fast Moving
21825,PAINTED METAL TREE WITH HOLLY BELLS,722,1027.6999999999998,67,1.4472222222222222,0.005914886775978037,94.58334595611346,B,Medium Moving
22340,NOEL GARLAND PAINTED ZINC ,1345,1027.41,95,0.8786315789473684,0.0059132176924273595,94.58925917380589,B,Medium Moving
84989A,75 GREEN FAIRY CAKE CASES,2066,1027.1,121,0.5479032258064517,0.0059114334996662864,94.59517060730555,B,Fast Moving
22256,FELT FARM ANIMAL CHICKEN,846,1025.58,83,1.243372093023256,0.005902685199676516,94.60107329250522,B,Medium Moving
23516,EMBROIDERED RIBBON REEL SOPHIE  ,291,1025.01,40,3.7280952380952384,0.005899404587180353,94.6069726970924,B,Medium Moving
84688,BEACH HUT DESIGN BLACKBOARD,388,1025.0,47,3.918085106382979,0.005899347032575157,94.61287204412498,B,Medium Moving
22102,MIRROR MOSAIC T-LIGHT HOLDER ,1738,1024.5,41,1.5690243902439025,0.005896469302315365,94.6187685134273,B,Medium Moving
22382,LUNCHBAG SPACEBOY DESIGN ,644,1022.6,45,1.641111111111111,0.005885533927328153,94.62465404735462,B,Medium Moving
84815,SET OF 3 DANISH ROSE PLANTERS,906,1022.5,36,4.152777777777778,0.005884958381276194,94.6305390057359,B,Medium Moving
21849,SILVER DIAMANTE PEN IN GIFT BOX,460,1020.34,59,4.326065573770491,0.005872526586553889,94.63641153232246,B,Medium Moving
22718,CARD CAT AND TREE ,2460,1020.24,170,0.4189411764705882,0.005871951040501931,94.64228348336296,B,Fast Moving
21195,PINK  HONEYCOMB PAPER BALL ,622,1018.6800000000001,55,1.9910909090909092,0.005862972522091377,94.64814645588505,B,Medium Moving
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,11335,1017.18,51,0.170188679245283,0.005854339331311999,94.65400079521636,B,Fast Moving
23026,DRAWER KNOB VINTAGE GLASS STAR,503,1016.97,53,2.106727272727273,0.0058531306846028855,94.65985392590096,B,Medium Moving
23411, TRELLIS COAT RACK,217,1016.5500000000001,46,4.915957446808511,0.005850713391184661,94.66570463929214,B,Medium Moving
21209,MULTICOLOUR HONEYCOMB FAN,1354,1016.52,84,0.9890476190476191,0.0058505407273690725,94.67155518001951,B,Medium Moving
20777,CHRYSANTHEMUM NOTEBOOK,3525,1016.25,94,1.6342105263157896,0.005848986753028784,94.67740416677253,B,Fast Moving
23544,WALL ART MID CENTURY MODERN ,164,1015.78,20,7.523000000000001,0.005846281686584579,94.68325044845912,B,Medium Moving
16047,POP ART PEN CASE & PENS,10587,1015.59,23,0.7830434782608695,0.005845188149085858,94.6890956366082,B,Fast Moving
21883,STARS GIFT TAPE ,2038,1015.3600000000001,165,0.5967878787878788,0.0058438643931663535,94.69493950100137,B,Fast Moving
72819,CUPID DESIGN SCENTED CANDLES,660,1015.1,64,2.1727272727272724,0.005842367973431261,94.7007818689748,B,Medium Moving
22101,MIRROR MOSAIC VOTIVE HOLDER,1088,1014.72,49,1.9416,0.005840180898433818,94.70662204987323,B,Medium Moving
23508,MINI PLAYING CARDS DOLLY GIRL ,2472,1013.0400000000001,106,0.4189473684210526,0.0058305117247609145,94.712452561598,B,Fast Moving
23327,HANGING CLEAR MINI BOTTLE,1710,1012.02,34,0.6185714285714285,0.005824641155030937,94.71827720275303,B,Medium Moving
21065,BOOM BOX SPEAKER GIRLS,516,1011.6,57,4.794262295081967,0.005822223861612711,94.72409942661464,B,Medium Moving
37479B,CUBIC MUG FLOCK BLUE ON BROWN,1240,1011.48,24,1.1633333333333333,0.0058215332063503615,94.72992095982099,B,Medium Moving
21040,MODERN VINTAGE COTTON SHOPPING BAG,855,1011.45,46,2.110851063829787,0.005821360542534774,94.73574232036353,B,Medium Moving
21316,SMALL CHUNKY GLASS ROMAN  BOWL,669,1008.19,34,2.0011764705882356,0.005802597741240926,94.74154491810476,B,Medium Moving
21827,EIGHT PIECE CREEPY CRAWLIE SET,810,1007.94,119,1.24703125,0.005801158876111029,94.74734607698088,B,Medium Moving
21010,ETCHED GLASS BIRD TREE DECORATION,806,1007.5,66,1.25,0.005798626473482411,94.75314470345435,B,Medium Moving
23460,SWEETHEART WALL TIDY ,108,1007.0799999999999,43,9.900930232558139,0.005796209180064185,94.75894091263442,B,Medium Moving
15058B,PINK WHITE SPOTS GARDEN PARASOL,180,1007.0,47,7.132978723404255,0.005795748743222618,94.76473666137764,B,Medium Moving
22857,ASSORTED EASTER GIFT TAGS,1226,1004.66,62,0.8458064516129032,0.005782280965606788,94.77051894234324,B,Medium Moving
22202,MILK PAN PINK POLKADOT,286,1003.38,40,3.714,0.005774913976141719,94.77629385631938,B,Medium Moving
21786,POLKADOT RAIN HAT ,2578,1003.33,127,0.44362962962962965,0.00577462620311574,94.7820684825225,B,Fast Moving
23433,HANGING QUILTED PATCHWORK APPLES,1215,1003.1700000000001,82,0.8286585365853659,0.005773705329432606,94.78784218785194,B,Medium Moving
21802,CHRISTMAS TREE HEART DECORATION,2388,1002.9599999999999,99,0.42000000000000004,0.0057724966827234925,94.79361468453466,B,Fast Moving
22678,FRENCH BLUE METAL DOOR SIGN 3,799,1001.18,113,1.2708849557522126,0.00576225196299863,94.79937693649765,B,Medium Moving
84569D,PACK 6 HEART/ICE-CREAM PATCHES,799,1001.17,96,1.2623469387755102,0.0057621944083934345,94.80513913090604,B,Medium Moving
22258,FELT FARM ANIMAL RABBIT,1113,1000.77,71,1.1853424657534246,0.005759892224185601,94.81089902313023,B,Medium Moving
85179B,WHITE BITTY LIGHT CHAIN ,240,1000.0799999999999,39,4.542307692307692,0.005755920956427086,94.81665494408666,B,Medium Moving
23347,I LOVE LONDON BEAKER,827,999.75,70,1.247605633802817,0.005754021654455623,94.82240896574112,B,Medium Moving
85169A,IVORY LOVE BIRD CANDLE,913,999.07,97,1.205148514851485,0.005750107941302305,94.82815907368241,B,Medium Moving
23087,ZINC  HEART T-LIGHT HOLDER,830,997.1800000000001,49,1.237142857142857,0.005739230120920288,94.83389830380334,B,Medium Moving
23131,MISELTOE HEART WREATH CREAM,240,996.0,1,4.15,0.005732438677507177,94.83963074248085,B,Medium Moving
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,2630,995.4599999999999,113,0.38940170940170943,0.005729330728826601,94.84536007320968,B,Fast Moving
23102,SILVER HEARTS TABLE DECORATION,1231,995.33,139,0.8268794326241135,0.005728582518959055,94.85108865572863,B,Medium Moving
22049,WRAP CHRISTMAS SCREEN PRINT,3450,994.75,112,0.2938053097345133,0.005725244351857696,94.85681390008048,B,Fast Moving
20832,RED FLOCK LOVE HEART PHOTO FRAME,1576,994.0999999999999,103,0.7022115384615385,0.005721503302519965,94.862535403383,B,Medium Moving
21145,ANTIQUE GLASS PLACE SETTING,839,994.03,39,1.2402564102564102,0.005721100420283594,94.8682565038033,B,Medium Moving
85136C,RED SHARK HELICOPTER,125,993.75,80,7.95,0.00571948889133811,94.87397599269464,B,Medium Moving
22416,36 DOILIES SPACEBOY DESIGN ,705,993.4499999999999,52,1.4461538461538461,0.005717762253182234,94.87969375494782,B,Medium Moving
23365,SET 12 COLOUR PENCILS LOVE LONDON,1529,991.45,128,0.649236641221374,0.005706251332143063,94.88540000627997,B,Medium Moving
23452,HEART MINI PORTRAIT FRAME,510,990.9,81,1.9462962962962964,0.005703085828857291,94.89110309210882,B,Medium Moving
85212,MINI PAINTED GARDEN DECORATION ,2766,990.6199999999999,96,0.4983333333333333,0.005701474299911807,94.89680456640873,B,Fast Moving
84964B,BLUE PAINTED KASHMIRI TABLE ,17,990.0,2,45.0,0.005697905914389664,94.90250247232312,B,Slow Moving
21399,BLUE POLKADOT COFFEE MUG,2113,989.9399999999999,70,0.732,0.005697560586758489,94.90820003290987,B,Fast Moving
21530,DAIRY MAID TOASTRACK,860,989.72,114,1.5872413793103448,0.00569629438544418,94.91389632729532,B,Medium Moving
84678,CLASSICAL ROSE SMALL VASE,541,989.5500000000001,64,2.3333333333333335,0.005695315957155851,94.91959164325247,B,Medium Moving
20752,BLUE POLKADOT WASHING UP GLOVES,471,989.1,156,2.1,0.005692725999922038,94.9252843692524,B,Medium Moving
84559A,3D SHEET OF DOG STICKERS,1161,987.63,151,0.8551315789473684,0.005684265472958247,94.93096863472536,B,Medium Moving
17021,NAMASTE SWAGAT INCENSE,3714,982.44,75,0.2948780487804878,0.005654394632861598,94.93662302935822,B,Fast Moving
22856,ASSORTED EASTER DECORATIONS  BELLS,872,980.5600000000001,27,1.2359259259259259,0.005643574367084778,94.9422666037253,B,Medium Moving
85124C,GREEN JUICY FRUIT PHOTO FRAME,397,979.95,97,2.540721649484536,0.0056400635361678305,94.94790666726146,B,Medium Moving
22323,PINK POLKADOT KIDS BAG,474,975.9,72,2.2335616438356167,0.005616753921063509,94.95352342118252,B,Medium Moving
21202,DOLLY HONEYCOMB GARLAND,814,975.9,56,1.5642857142857143,0.005616753921063509,94.95914017510358,B,Medium Moving
37424,WHITE WITH BLACK CATS MUG,5153,975.41,47,0.8031914893617021,0.0056139337454089114,94.964754108849,B,Fast Moving
72815,3 WICK CHRISTMAS BRIAR CANDLE ,260,975.0,59,3.75,0.005611574006595881,94.97036568285559,B,Medium Moving
22260,FELT EGG COSY BLUE RABBIT ,1187,973.0699999999999,108,0.8764601769911504,0.005600465967793082,94.97596614882337,B,Medium Moving
21752,GLASS CAKE STAND MIRRORED BASE,68,972.6,30,14.803333333333333,0.005597760901348877,94.98156390972473,B,Slow Moving
20705,MRS ROBOT SOFT TOY,269,972.5500000000001,49,5.386734693877551,0.005597473128322898,94.98716138285305,B,Medium Moving
20866,BLUE ROSE FABRIC MIRROR,963,972.29,87,1.263448275862069,0.005595976708587805,94.99275735956164,B,Medium Moving
23041,PAPER LANTERN 9 POINT SNOW STAR,234,971.1,42,4.15,0.005589127710569498,94.9983464872722,B,Medium Moving
20784,RED RETRO BAR STOOL,26,970.7,8,38.95,0.0055868255263616644,95.00393331279857,C,Slow Moving
22680,FRENCH BLUE METAL DOOR SIGN 5,775,969.97,107,1.2716513761467891,0.0055826240401823666,95.00951593683875,C,Medium Moving
84559B,3D SHEET OF CAT STICKERS,1140,969.0,150,0.85,0.005577041243478368,95.01509297808224,C,Medium Moving
21277,FRENCH STYLE EMBOSSED HEART CABINET,45,968.8,40,21.62625,0.005575890151374451,95.02066886823361,C,Slow Moving
21759,METAL WALL SHELF UNIT WITH HOOKS,27,968.08,11,45.47,0.00557174621980035,95.02624061445341,C,Slow Moving
22321,BIRD DECORATION RED SPOT,1139,966.5899999999999,84,0.848452380952381,0.005563170583626167,95.03180378503704,C,Medium Moving
84969,ASSORTED COLOUR SET 6 TEASPOONS,227,964.75,63,4.25,0.00555258053627013,95.03735636557332,C,Medium Moving
84800L,LARGE WHITE/PINK ROSE ART FLOWER,647,964.4300000000001,37,1.8548648648648647,0.005550738788903863,95.04290710436221,C,Medium Moving
85008,SET OF 3 CONEY ISLAND OVAL BOXES,259,961.8,89,4.7283333333333335,0.0055356019277373525,95.04844270628995,C,Medium Moving
84687,BEACH HUT SHELF W 3 DRAWERS,292,961.4,52,5.084615384615385,0.0055332997435295185,95.05397600603348,C,Medium Moving
23281,FOLDING BUTTERFLY MIRROR RED  ,1252,961.2800000000001,89,0.8228260869565218,0.005532609088267169,95.05950861512174,C,Medium Moving
85126,LARGE ROUND CUTGLASS CANDLESTICK,148,960.6,32,6.701515151515152,0.005528695375113851,95.06503731049686,C,Medium Moving
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2460,958.32,87,0.41608695652173916,0.005515572925129195,95.070552883422,C,Fast Moving
22266,EASTER DECORATION HANGING BUNNY,2476,958.3,123,0.5265151515151515,0.0055154578159188035,95.07606834123791,C,Fast Moving
72484,ROSES IN WHITE HEART CANDLE ,1805,958.21,54,0.9703571428571429,0.005514939824472041,95.08158328106238,C,Medium Moving
22860,EASTER TIN CHICKS PINK DAISY,580,957.0,88,1.65,0.005507975717243342,95.08709125677962,C,Medium Moving
84750B,BLACK SMALL GLASS CAKE STAND,564,956.64,55,1.7416363636363634,0.005505903751456291,95.09259716053107,C,Medium Moving
82001S,SILVER RECORD COVER FRAME,272,955.86,19,4.398421052631579,0.005501414492251015,95.09809857502333,C,Medium Moving
85197,SET OF 12 MINI BUNNIES IN A BUCKET,1667,955.26,73,2.0589333333333335,0.005497961215939263,95.10359653623927,C,Medium Moving
23518,EMBROIDERED RIBBON REEL RACHEL ,357,954.93,41,2.870487804878049,0.0054960619139678,95.10909259815324,C,Medium Moving
22701,PINK DOG BOWL,552,954.7800000000001,86,2.516666666666667,0.005495198594889863,95.11458779674813,C,Medium Moving
21250,SET OF SKULL WALL STICKERS,394,950.5,53,2.879245283018868,0.005470565223866036,95.12005836197199,C,Medium Moving
84664,CHERRY BLOSSOM BATHROOM CABINET,192,950.4,50,4.95,0.005469989677814078,95.1255283516498,C,Medium Moving
72753B,S/3 FLWR FAIRY LAVENDER CANDLES,444,949.95,13,3.0,0.005467399720580264,95.13099575137039,C,Medium Moving
22717,CARD DOG AND BALL ,2322,949.32,152,0.4188157894736842,0.005463773780452925,95.13645952515084,C,Fast Moving
23088,ZINC HEART FLOWER T-LIGHT HOLDER,760,947.18,57,1.306315789473684,0.0054514570949410115,95.14191098224578,C,Medium Moving
22986,WRAP GINGHAM ROSE ,2276,943.92,82,0.41926829268292676,0.005432694293647164,95.14734367653942,C,Fast Moving
23033,DRAWER KNOB CERAMIC RED,679,943.75,59,1.4398305084745764,0.005431715865358834,95.15277539240478,C,Medium Moving
22597,MUSICAL ZINC HEART DECORATION ,2498,943.64,113,0.4867521367521367,0.00543108276470168,95.15820647516948,C,Fast Moving
22280,POCKET BAG PINK PAISELY BROWN SPOT,579,943.03,87,1.6514285714285715,0.005427571933784733,95.16363404710326,C,Medium Moving
78124,MAGAZINE RACK GEBRA ASSORTED ,718,942.5,26,1.5384615384615385,0.005424521539709352,95.16905856864297,C,Medium Moving
47504H,ENGLISH ROSE SPIRIT LEVEL ,989,940.83,105,1.3254285714285714,0.005414909920641644,95.17447347856361,C,Medium Moving
85019B,BLOSSOM  IMAGES NOTEBOOK SET,704,940.0,36,2.0,0.0054101328884103884,95.17988361145203,C,Medium Moving
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,613,937.25,26,3.875925925925926,0.005394305371981528,95.185277916824,C,Medium Moving
37492B,BLUE YELLOW FLOWER PIGGY BANK,488,937.1999999999999,43,3.5337209302325587,0.0053940175989555484,95.19067193442297,C,Medium Moving
35648,VINTAGE BEAD PINK PURSE ,867,937.0100000000001,68,1.2153521126760565,0.005392924061456828,95.19606485848442,C,Medium Moving
23533,WALL ART GARDEN HAVEN ,210,936.34,31,5.151935483870968,0.005389067902908705,95.20145392638733,C,Medium Moving
35958,FOLKART ZINC STAR CHRISTMAS DEC,1100,935.0,69,0.85,0.00538135558581246,95.20683528197314,C,Medium Moving
85160B,BLACK BIRD GARDEN DESIGN MUG,6149,934.87,30,0.7616129032258064,0.005380607375944915,95.21221588934908,C,Fast Moving
23402,HOME SWEET HOME 3 PEG HANGER ,255,934.1700000000001,51,3.7409803921568625,0.005376578553581205,95.21759246790266,C,Medium Moving
21636,MADRAS NOTEBOOK MEDIUM,1003,934.05,88,1.1456043956043955,0.005375887898318854,95.22296835580099,C,Medium Moving
22995,TRAVEL CARD WALLET SUKI,2228,932.88,183,0.4193513513513513,0.00536915400951094,95.2283375098105,C,Fast Moving
23525,WALL ART BUFFALO BILL ,321,932.6700000000001,29,3.6427586206896554,0.0053679453628018275,95.23370545517331,C,Medium Moving
23331,DECORATIVE WICKER HEART SMALL,1492,932.28,81,0.6290697674418605,0.005365700733199188,95.2390711559065,C,Medium Moving
20932,PINK POT PLANT CANDLE,305,932.0500000000001,56,3.444642857142857,0.005364376977279684,95.24443553288378,C,Medium Moving
21690,SILVER  CANDLEPOT JARDIN ,248,929.2,75,3.740123456790123,0.005347973914798865,95.24978350679858,C,Medium Moving
21425,SKULLS STORAGE BOX LARGE,450,928.1400000000001,58,2.8817241379310348,0.005341873126648105,95.25512537992523,C,Medium Moving
21562,HAWAIIAN GRASS SKIRT ,664,926.71,63,1.56375,0.005333642818105097,95.26045902274333,C,Medium Moving
22116,METAL SIGN HIS DINNER IS SERVED,735,924.69,127,1.6835433070866141,0.005322016787855535,95.26578103953119,C,Medium Moving
21814,HEART T-LIGHT HOLDER ,639,924.15,71,1.4473333333333334,0.005318908839174958,95.27109994837036,C,Medium Moving
23527,ANIMALS AND NATURE WALL ART,267,923.97,17,3.6958823529411764,0.0053178728562814324,95.27641782122664,C,Medium Moving
23153,ZINC SWEETHEART WIRE LETTER RACK,248,923.63,78,3.7883333333333336,0.005315915999704773,95.28173373722635,C,Medium Moving
21711,FOLDING UMBRELLA  WHITE/RED  SPOT,259,922.05,26,4.4884615384615385,0.005306822372083828,95.28704055959842,C,Medium Moving
23512,EMBROIDERED RIBBON REEL ROSIE,484,921.46,49,2.0622448979591836,0.005303426650377273,95.2923439862488,C,Medium Moving
20758,ABSTRACT CIRCLES POCKET BOOK,5378,920.9,74,0.8373684210526315,0.0053002035924863055,95.29764418984128,C,Fast Moving
84817,DANISH ROSE DECORATIVE PLATE,1051,920.64,77,1.6226923076923079,0.005298707172751212,95.30294289701403,C,Medium Moving
23566,EGG CUP MILKMAID HEIDI,784,919.52,46,1.2408695652173913,0.005292261056969277,95.308235158071,C,Medium Moving
21061,PARTY INVITES FOOTBALL,1303,919.27,124,0.8336507936507936,0.005290822191839381,95.31352598026284,C,Medium Moving
21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,2636,918.6800000000001,8,1.3425,0.0052874264701328255,95.31881340673297,C,Fast Moving
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,184,918.02,70,5.083142857142857,0.005283627866189898,95.32409703459916,C,Medium Moving
22119, PEACE WOODEN BLOCK LETTERS,133,917.15,47,6.937234042553191,0.005278620615537859,95.3293756552147,C,Medium Moving
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,2295,916.38,136,0.41781021897810217,0.005274188910937778,95.33464984412564,C,Fast Moving
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,2928,915.12,90,0.3605555555555556,0.005266937030683101,95.33991678115632,C,Fast Moving
20707,CRAZY DAISY HEART DECORATION,1279,914.12,63,1.34859375,0.0052611815701635156,95.34517796272648,C,Medium Moving
15058B,PINK POLKADOT GARDEN PARASOL,121,913.95,44,7.868181818181818,0.005260203141875186,95.35043816586835,C,Medium Moving
21131,GOLD STANDING GNOME,253,910.25,28,4.008620689655173,0.005238907937952719,95.3556770738063,C,Medium Moving
84358,FLOOR LAMP SHADE WOOD BASE,113,909.63,22,9.284999999999998,0.005235339552430576,95.36091241335873,C,Medium Moving
23514,EMBROIDERED RIBBON REEL SALLY ,458,909.14,62,2.0706451612903227,0.005232519376775979,95.36614493273551,C,Medium Moving
85189,HANGING BUTTERFLY  EGG,1117,908.89,58,0.8455932203389831,0.005231080511646083,95.37137601324716,C,Medium Moving
21630,FLOOR CUSHION ELEPHANT CARNIVAL,104,908.8,47,8.886170212765958,0.00523056252019932,95.37660657576735,C,Medium Moving
22324,BLUE POLKADOT KIDS BAG,447,906.81,66,2.258358208955224,0.005219109153765345,95.38182568492113,C,Medium Moving
72045D,ROSES ON BLUE TEACUP CANDLE ,536,905.84,3,1.6900000000000002,0.005213526357061347,95.38703921127819,C,Medium Moving
22786,CUSHION COVER PINK UNION JACK,163,903.89,58,5.940666666666667,0.005202303209048155,95.39224151448724,C,Medium Moving
22321,BIRD DECORATION RED RETROSPOT,1085,903.53,73,0.8482191780821918,0.0052002312432611044,95.3974417457305,C,Medium Moving
22707,WRAP MONSTER FUN ,2150,903.0,81,0.41999999999999993,0.005197180849185724,95.40263892657968,C,Fast Moving
23510,MINI PLAYING CARDS GYMKHANA,2297,901.74,95,0.41879999999999995,0.005189928968931046,95.40782885554862,C,Fast Moving
85018D,YULETIDE IMAGES S/6 PAPER BOXES,762,901.5,63,2.023015873015873,0.005188547658406346,95.41301740320702,C,Medium Moving
21269,ANTIQUE CREAM CUTLERY SHELF ,106,901.0,58,8.5,0.005185669928146553,95.41820307313517,C,Medium Moving
46000P,POLYESTER FILLER PAD 65CMx65CM,212,901.0,48,4.25,0.005185669928146553,95.42338874306333,C,Medium Moving
35962,12 ASS ZINC CHRISTMAS DECORATIONS,429,900.9000000000001,45,2.1,0.005185094382094595,95.42857383744543,C,Medium Moving
84405A,S/3 PINK COL METAL BASKET W HANDLE,122,900.3000000000001,45,11.016666666666667,0.005181641105782843,95.4337554785512,C,Medium Moving
20671,BLUE TEATIME PRINT BOWL ,731,900.07,106,1.2482075471698113,0.005180317349863339,95.43893579590107,C,Medium Moving
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,788,898.7,61,1.848360655737705,0.005172432368951507,95.44410822827003,C,Medium Moving
21691,SILVER VANILLA FLOWER CANDLE POT,240,898.56,66,3.7450684931506846,0.005171626604478764,95.4492798548745,C,Medium Moving
23529,WALL ART DOLLY GIRL ,311,896.3700000000001,19,3.6110526315789473,0.005159022145940872,95.45443887702045,C,Medium Moving
84760L,LARGE HANGING GLASS+ZINC LANTERN,560,896.0,1,1.6,0.005156892625548626,95.459595769646,C,Medium Moving
23419,HOME SWEET HOME BOTTLE ,437,895.0400000000001,61,2.0752459016393443,0.0051513673834498236,95.46474713702945,C,Medium Moving
17109B,FLOWER FAIRY INCENSE LAVENDER,4541,892.91,16,1.184375,0.005139108252543106,95.469886245282,C,Fast Moving
84666,SQUARE CHERRY BLOSSOM CABINET,226,892.7,33,3.9499999999999997,0.005137899605833994,95.47502414488783,C,Medium Moving
22939,ADULT APRON APPLE DELIGHT,179,891.9300000000001,40,5.8085,0.005133467901233912,95.48015761278906,C,Medium Moving
20778,GARDEN PATH NOTEBOOK ,3595,891.75,80,1.6314814814814815,0.005132431918340387,95.4852900447074,C,Fast Moving
84360,TABLE LAMP WHITE SHADE WOOD BASE,173,891.5500000000001,35,5.661111111111111,0.00513128082623647,95.49042132553363,C,Medium Moving
37475,SET/4 COLOURFUL MIXING BOWLS,94,891.5,51,9.806862745098039,0.005130993053210491,95.49555231858685,C,Medium Moving
20773,BLUE PAISLEY NOTEBOOK,3303,889.9499999999999,95,1.6346938775510202,0.005122072089405133,95.50067439067625,C,Fast Moving
21725,SWEETIES  STICKERS,1047,889.9499999999999,109,0.85,0.005122072089405133,95.50579646276566,C,Medium Moving
85104,SILVER GLASS T-LIGHT SET,327,888.9300000000001,51,2.984814814814815,0.005116201519675156,95.51091266428533,C,Medium Moving
22512,DOORSTOP RACING CAR DESIGN,375,888.23,63,3.1346031746031744,0.0051121726973114455,95.51602483698264,C,Medium Moving
21746,SMALL RED SPOT  WINDMILL,742,886.46,52,1.242962962962963,0.00510198553219178,95.52112682251483,C,Medium Moving
22096,PINK PAISLEY SQUARE TISSUE BOX ,1646,886.28,163,0.7545833333333333,0.005100949549298254,95.52622777206413,C,Medium Moving
23528,SPACEBOY WALL ART,306,885.9000000000001,13,3.582307692307692,0.005098762474300813,95.53132653453844,C,Medium Moving
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,405,882.99,76,2.3596052631578943,0.0050820140841888175,95.53640854862263,C,Medium Moving
22994,TRAVEL CARD WALLET RETROSPOT,2104,882.24,160,0.4196273291925466,0.005077697488799129,95.54148624611143,C,Fast Moving
22598,CHRISTMAS MUSICAL ZINC TREE,1562,881.72,93,0.6392631578947368,0.005074704649328944,95.54656095076076,C,Medium Moving
21291,SMALL SPOTTY CHOCOLATE GIFT BAG ,1049,881.5699999999999,65,0.8403076923076923,0.005073841330251006,95.55163479209101,C,Medium Moving
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,52,881.4,32,16.95,0.005072862901962677,95.55670765499298,C,Slow Moving
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,2872,879.92,63,0.41,0.00506434482039369,95.56177199981337,C,Fast Moving
84974,S/2 ZINC HEART DESIGN PLANTERS,89,879.55,57,9.932758620689654,0.005062215300001444,95.56683421511337,C,Medium Moving
72799A,BLACK PILLAR CANDLE SILVER FLOCK,612,877.8000000000001,18,2.4555555555555557,0.0050521432440921695,95.57188635835746,C,Medium Moving
20934,SET/3 POT PLANT CANDLES,167,877.1500000000001,47,5.397916666666667,0.005048402194754439,95.57693476055222,C,Medium Moving
85019A,ROMANTIC IMAGES NOTEBOOK SET,639,876.75,41,2.274390243902439,0.005046100010546604,95.58198086056277,C,Medium Moving
23540,WALL ART THE MAGIC FOREST ,144,876.64,9,6.052222222222222,0.0050454669098894496,95.58702632747266,C,Medium Moving
21708,FOLDING UMBRELLA CREAM POLKADOT,178,875.5000000000001,42,4.917441860465117,0.005038905684897123,95.59206523315756,C,Medium Moving
21805,WHITE CHRISTMAS TREE DECORATION ,2124,874.8,82,0.41857142857142854,0.0050348768625334125,95.5971001100201,C,Fast Moving
23107,WHITE HEARTS WIRE PLANT POT HOLDER,324,873.5600000000001,59,2.7340677966101694,0.005027740091489127,95.60212785011159,C,Medium Moving
47504E,ENGLISH ROSE SCISSORS,4372,871.4,37,1.2202702702702701,0.005015308296766822,95.60714315840835,C,Fast Moving
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,743,870.95,57,1.918421052631579,0.005012718339533009,95.61215587674788,C,Medium Moving
22679,FRENCH BLUE METAL DOOR SIGN 4,695,870.57,102,1.2731372549019608,0.005010531264535566,95.61716640801241,C,Medium Moving
20798,CLEAR MILKSHAKE GLASS,445,869.7,41,2.068604651162791,0.005005524013883526,95.62217193202629,C,Medium Moving
21726,MULTI HEARTS  STICKERS,1038,869.3,127,0.849,0.005003221829675691,95.62717515385597,C,Medium Moving
17033,"BROCADE PURSE,SMALL ARCH BUTTON",3279,867.55,68,0.2852941176470588,0.004993149773766418,95.63216830362974,C,Fast Moving
84637,KITCHEN FLOWER POTS WALL PLAQUE,487,867.25,33,4.8106060606060606,0.004991423135610542,95.63715972676535,C,Medium Moving
21189,WHITE HONEYCOMB PAPER GARLAND ,543,866.75,61,1.6401639344262295,0.004988545405350749,95.6421482721707,C,Medium Moving
35923,CANDY HEART HANGING DECORATION,1453,866.71,66,0.7694029850746268,0.0049883151869299655,95.64713658735764,C,Medium Moving
