ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-02-13,21887.09642652952,-9482.753644791399,22504.98219659475,21887.09642652952,21887.09642652952,-14730.54238025876,-14730.54238025876,-14730.54238025876,-5950.734482080164,-5950.734482080164,-5950.734482080164,-8779.807898178595,-8779.807898178595,-8779.807898178595,0.0,0.0,0.0,7156.5540462707595
2011-02-14,21884.954999045924,4227.186456889497,35373.38990401482,21884.954999045924,21884.954999045924,-2479.663738149209,-2479.663738149209,-2479.663738149209,5637.336082809982,5637.336082809982,5637.336082809982,-8116.999820959191,-8116.999820959191,-8116.999820959191,0.0,0.0,0.0,19405.291260896716
2011-02-15,21882.813571562332,7268.798875068649,37399.09835775449,21882.813571562332,21882.813571562332,819.0975700506465,819.0975700506465,819.0975700506465,8263.268564204773,8263.268564204773,8263.268564204773,-7444.170994154126,-7444.170994154126,-7444.170994154126,0.0,0.0,0.0,22701.911141612978
2011-02-16,21880.67214407874,4795.391855045971,35562.22043177427,21880.67214407874,21880.67214407874,-1415.234682096509,-1415.234682096509,-1415.234682096509,5364.4600588773355,5364.4600588773355,5364.4600588773355,-6779.694740973844,-6779.694740973844,-6779.694740973844,0.0,0.0,0.0,20465.43746198223
2011-02-17,21878.530716595145,12749.689934167514,42859.17253979065,21878.530716595145,21878.530716595145,6448.429355613872,6448.429355613872,6448.429355613872,12589.557408795377,12589.557408795377,12589.557408795377,-6141.1280531815055,-6141.1280531815055,-6141.1280531815055,0.0,0.0,0.0,28326.960072209018
2011-02-18,21876.389289111554,3459.7193800762416,34640.2877854246,21876.389289111554,21876.389289111554,-1981.468052186829,-1981.468052186829,-1981.468052186829,3563.249746755318,3563.249746755318,3563.249746755318,-5544.717798942146,-5544.717798942146,-5544.717798942146,0.0,0.0,0.0,19894.921236924725
2011-02-20,21872.106434144367,-4165.975044333349,26639.211927494496,21872.106434144367,21872.106434144367,-10484.909438725554,-10484.909438725554,-10484.909438725554,-5950.734482171247,-5950.734482171247,-5950.734482171247,-4534.174956554304,-4534.174956554304,-4534.174956554304,0.0,0.0,0.0,11387.196995418813
2011-02-21,21869.965006660776,8100.936265035701,39546.4594079852,21869.965006660776,21869.965006660776,1495.0783528079453,1495.0783528079453,1495.0783528079453,5637.336082805073,5637.336082805073,5637.336082805073,-4142.257729997127,-4142.257729997127,-4142.257729997127,0.0,0.0,0.0,23365.04335946872
2011-02-22,21867.823579177184,12364.088772704565,41513.372243621205,21867.823579177184,21867.823579177184,4426.904253318668,4426.904253318668,4426.904253318668,8263.268564226206,8263.268564226206,8263.268564226206,-3836.3643109075374,-3836.3643109075374,-3836.3643109075374,0.0,0.0,0.0,26294.727832495853
2011-02-23,21865.68215169359,7769.2775151048445,38210.49931324966,21865.68215169359,21865.68215169359,1743.6722377426227,1743.6722377426227,1743.6722377426227,5364.460058893733,5364.460058893733,5364.460058893733,-3620.7878211511097,-3620.7878211511097,-3620.7878211511097,0.0,0.0,0.0,23609.354389436212
2011-02-24,21863.540724209997,17245.566115209138,47329.01224533504,21863.540724209997,21863.540724209997,9092.67788286822,9092.67788286822,9092.67788286822,12589.557408824125,12589.557408824125,12589.557408824125,-3496.879525955905,-3496.879525955905,-3496.879525955905,0.0,0.0,0.0,30956.21860707822
2011-02-25,21861.399296726406,6819.484508037866,36999.50824424635,21861.399296726406,21861.399296726406,100.18435315650125,100.18435315650125,100.18435315650125,3563.2497467396265,3563.2497467396265,3563.2497467396265,-3463.065393583126,-3463.065393583126,-3463.065393583126,0.0,0.0,0.0,21961.58364988291
2011-02-27,21857.11644175922,-3158.4239729040823,25843.36737717502,21857.11644175922,21857.11644175922,-9596.235602797693,-9596.235602797693,-9596.235602797693,-5950.734482153651,-5950.734482153651,-5950.734482153651,-3645.5011206440417,-3645.5011206440417,-3645.5011206440417,0.0,0.0,0.0,12260.880838961526
2011-02-28,21854.975014275627,8244.853962685798,39085.08466960152,21854.975014275627,21854.975014275627,1792.0195638992311,1792.0195638992311,1792.0195638992311,5637.336082791488,5637.336082791488,5637.336082791488,-3845.316518892256,-3845.316518892256,-3845.316518892256,0.0,0.0,0.0,23646.994578174857
2011-03-01,21861.178112597987,10685.936136257658,40909.034202201634,21861.178112597987,21861.178112597987,4160.317432945877,4160.317432945877,4160.317432945877,8263.268564211072,8263.268564211072,8263.268564211072,-4102.951131265195,-4102.951131265195,-4102.951131265195,0.0,0.0,0.0,26021.495545543865
2011-03-02,21867.38121092035,7676.010949230846,37534.118833937035,21867.38121092035,21867.38121092035,959.1527300270984,959.1527300270984,959.1527300270984,5364.460058869741,5364.460058869741,5364.460058869741,-4405.307328842642,-4405.307328842642,-4405.307328842642,0.0,0.0,0.0,22826.533940947447
2011-03-03,21873.584309242713,14042.975929352308,44952.678938978745,21873.584309242713,21873.584309242713,7851.489196062828,7851.489196062828,7851.489196062828,12589.557408814513,12589.557408814513,12589.557408814513,-4738.068212751687,-4738.068212751687,-4738.068212751687,0.0,0.0,0.0,29725.07350530554
2011-03-04,21879.787407565076,4406.098877681205,36257.29834625152,21879.787407565076,21879.787407565076,-1522.913480397176,-1522.913480397176,-1522.913480397176,3563.249746782732,3563.249746782732,3563.249746782732,-5086.163227179908,-5086.163227179908,-5086.163227179908,0.0,0.0,0.0,20356.8739271679
2011-03-06,21892.1936042098,-5293.2615795615,24441.17888220534,21892.1936042098,21892.1936042098,-11717.942934858198,-11717.942934858198,-11717.942934858198,-5950.734482136052,-5950.734482136052,-5950.734482136052,-5767.208452722146,-5767.208452722146,-5767.208452722146,0.0,0.0,0.0,10174.2506693516
2011-03-07,21898.39670253216,5523.244035509361,36462.71596575502,21898.39670253216,21898.39670253216,-433.26456866684555,-433.26456866684555,-433.26456866684555,5637.3360827779015,5637.3360827779015,5637.3360827779015,-6070.600651444747,-6070.600651444747,-6070.600651444747,0.0,0.0,0.0,21465.132133865318
2011-03-08,21904.599800854525,10339.750945763513,39291.71931060172,21904.599800854525,21904.599800854525,1932.1330716212965,1932.1330716212965,1932.1330716212965,8263.268564195942,8263.268564195942,8263.268564195942,-6331.1354925746455,-6331.1354925746455,-6331.1354925746455,0.0,0.0,0.0,23836.732872475823
2011-03-09,21910.802899176888,4413.888751945947,36138.03959752784,21910.802899176888,21910.802899176888,-1172.611647472852,-1172.611647472852,-1172.611647472852,5364.460058927246,5364.460058927246,5364.460058927246,-6537.071706400097,-6537.071706400097,-6537.071706400097,0.0,0.0,0.0,20738.191251704036
2011-03-10,21917.00599749925,12497.503142471669,43191.90935992565,21917.00599749925,21917.00599749925,5910.978326767217,5910.978326767217,5910.978326767217,12589.557408807052,12589.557408807052,12589.557408807052,-6678.579082039833,-6678.579082039833,-6678.579082039833,0.0,0.0,0.0,27827.98432426647
2011-03-11,21923.20909582161,2888.6813253686823,33500.50971536816,21923.20909582161,21923.20909582161,-3184.787074058474,-3184.787074058474,-3184.787074058474,3563.2497467421745,3563.2497467421745,3563.2497467421745,-6748.0368208006485,-6748.0368208006485,-6748.0368208006485,0.0,0.0,0.0,18738.422021763137
2011-03-13,21935.615292466337,-6762.997887504696,24159.75459283383,21935.615292466337,21935.615292466337,-12603.39608435596,-12603.39608435596,-12603.39608435596,-5950.734482109073,-5950.734482109073,-5950.734482109073,-6652.661602246889,-6652.661602246889,-6652.661602246889,0.0,0.0,0.0,9332.219208110377
2011-03-14,21941.818390788696,5296.336092179819,36683.42350931711,21941.818390788696,21941.818390788696,-847.9682714781618,-847.9682714781618,-847.9682714781618,5637.336082772997,5637.336082772997,5637.336082772997,-6485.304354251159,-6485.304354251159,-6485.304354251159,0.0,0.0,0.0,21093.850119310533
2011-03-15,21948.02148911106,8183.276132332723,39493.16476719018,21948.02148911106,21948.02148911106,2022.358487942113,2022.358487942113,2022.358487942113,8263.268564199558,8263.268564199558,8263.268564199558,-6240.910076257444,-6240.910076257444,-6240.910076257444,0.0,0.0,0.0,23970.379977053173
2011-03-16,21954.224587433422,6592.3363311971525,36669.54952722389,21954.224587433422,21954.224587433422,-560.2978399079951,-560.2978399079951,-560.2978399079951,5364.460058903255,5364.460058903255,5364.460058903255,-5924.75789881125,-5924.75789881125,-5924.75789881125,0.0,0.0,0.0,21393.926747525427
2011-03-17,21960.427685755785,13279.2012803243,44526.87482108832,21960.427685755785,21960.427685755785,7045.041245977283,7045.041245977283,7045.041245977283,12589.557408799586,12589.557408799586,12589.557408799586,-5544.516162822302,-5544.516162822302,-5544.516162822302,0.0,0.0,0.0,29005.46893173307
2011-03-18,21966.630784078145,4891.269905775793,34704.978945684124,21966.630784078145,21966.630784078145,-1546.7498662738315,-1546.7498662738315,-1546.7498662738315,3563.2497467016196,3563.2497467016196,3563.2497467016196,-5109.999612975451,-5109.999612975451,-5109.999612975451,0.0,0.0,0.0,20419.880917804312
2011-03-20,21979.03698072287,-3196.9782205629144,27388.518850801753,21979.03698072287,21979.03698072287,-10076.96459035455,-10076.96459035455,-10076.96459035455,-5950.734482155196,-5950.734482155196,-5950.734482155196,-4126.230108199355,-4126.230108199355,-4126.230108199355,0.0,0.0,0.0,11902.072390368321
2011-03-21,21985.24007904523,7754.206351056647,39762.583544792695,21985.24007904523,21985.24007904523,2033.0351721833752,2033.0351721833752,2033.0351721833752,5637.3360827849065,5637.3360827849065,5637.3360827849065,-3604.300910601531,-3604.300910601531,-3604.300910601531,0.0,0.0,0.0,24018.275251228606
2011-03-22,21991.443177367593,11297.667158051316,41964.78074919065,21991.443177367593,21991.443177367593,5181.371878430866,5181.371878430866,5181.371878430866,8263.268564220993,8263.268564220993,8263.268564220993,-3081.896685790125,-3081.896685790125,-3081.896685790125,0.0,0.0,0.0,27172.81505579846
2011-03-23,21997.646275689956,8674.401619833297,41026.16289289296,21997.646275689956,21997.646275689956,2790.451043873926,2790.451043873926,2790.451043873926,5364.460058919652,5364.460058919652,5364.460058919652,-2574.0090150457254,-2574.0090150457254,-2574.0090150457254,0.0,0.0,0.0,24788.097319563884
2011-03-24,22011.661772554082,17426.79464814854,48572.70532803847,22011.661772554082,22011.661772554082,10494.222470079192,10494.222470079192,10494.222470079192,12589.557408828336,12589.557408828336,12589.557408828336,-2095.3349387491426,-2095.3349387491426,-2095.3349387491426,0.0,0.0,0.0,32505.884242633274
2011-03-25,22025.677269418207,8075.205886738264,40430.00603591293,22025.677269418207,22025.677269418207,1903.4270292811361,1903.4270292811361,1903.4270292811361,3563.249746744722,3563.249746744722,3563.249746744722,-1659.8227174635858,-1659.8227174635858,-1659.8227174635858,0.0,0.0,0.0,23929.10429869934
2011-03-27,22053.70826314646,767.2294816005983,29372.951483669665,22053.70826314646,22053.70826314646,-6918.513895561685,-6918.513895561685,-6918.513895561685,-5950.734482128216,-5950.734482128216,-5950.734482128216,-967.7794134334702,-967.7794134334702,-967.7794134334702,0.0,0.0,0.0,15135.194367584772
2011-03-28,22067.723760010587,11313.25270531443,42381.06623016857,22067.723760010587,22067.723760010587,4905.629096020996,4905.629096020996,4905.629096020996,5637.336082796821,5637.336082796821,5637.336082796821,-731.7069867758235,-731.7069867758235,-731.7069867758235,0.0,0.0,0.0,26973.352856031583
2011-03-29,22081.739256874713,14579.361864647348,46072.24479210339,22081.739256874713,22081.739256874713,7684.194178176835,7684.194178176835,7684.194178176835,8263.268564242422,8263.268564242422,8263.268564242422,-579.0743860655873,-579.0743860655873,-579.0743860655873,0.0,0.0,0.0,29765.93343505155
2011-03-30,22095.75475373884,10952.88618587691,42425.26988388162,22095.75475373884,22095.75475373884,4849.967126035329,4849.967126035329,4849.967126035329,5364.460058875826,5364.460058875826,5364.460058875826,-514.4929328404972,-514.4929328404972,-514.4929328404972,0.0,0.0,0.0,26945.721879774166
2011-03-31,22109.770250602964,19374.988090251627,49869.831753429746,22109.770250602964,22109.770250602964,12049.575014054843,12049.575014054843,12049.575014054843,12589.557408782512,12589.557408782512,12589.557408782512,-539.9823947276678,-539.9823947276678,-539.9823947276678,0.0,0.0,0.0,34159.34526465781
2011-04-01,22123.78574746709,10448.749139131916,40080.90096106267,22123.78574746709,22123.78574746709,2908.3528956525083,2908.3528956525083,2908.3528956525083,3563.2497467290323,3563.2497467290323,3563.2497467290323,-654.8968510765238,-654.8968510765238,-654.8968510765238,0.0,0.0,0.0,25032.138643119597
2011-04-03,22151.816741195344,-350.38764991156194,28906.583123189856,22151.816741195344,22151.816741195344,-7087.934583093233,-7087.934583093233,-7087.934583093233,-5950.734482110617,-5950.734482110617,-5950.734482110617,-1137.2001009826174,-1137.2001009826174,-1137.2001009826174,0.0,0.0,0.0,15063.882158102111
2011-04-04,22165.83223805947,11747.962479284763,40734.855616087065,22165.83223805947,22165.83223805947,4146.925402611992,4146.925402611992,4146.925402611992,5637.336082783233,5637.336082783233,5637.336082783233,-1490.4106801712417,-1490.4106801712417,-1490.4106801712417,0.0,0.0,0.0,26312.75764067146
2011-04-05,22179.847734923595,12706.676038836194,44037.36531706432,22179.847734923595,22179.847734923595,6358.184258818954,6358.184258818954,6358.184258818954,8263.268564228225,8263.268564228225,8263.268564228225,-1905.0843054092713,-1905.0843054092713,-1905.0843054092713,0.0,0.0,0.0,28538.03199374255
2011-04-06,22193.86323178772,8611.68552240531,40600.09860670225,22193.86323178772,22193.86323178772,2995.5997362234434,2995.5997362234434,2995.5997362234434,5364.460058892221,5364.460058892221,5364.460058892221,-2368.8603226687783,-2368.8603226687783,-2368.8603226687783,0.0,0.0,0.0,25189.462968011165
2011-04-07,22207.878728651845,16810.107781309158,46943.217528035144,22207.878728651845,22207.878728651845,9721.708421918796,9721.708421918796,9721.708421918796,12589.557408811259,12589.557408811259,12589.557408811259,-2867.848986892463,-2867.848986892463,-2867.848986892463,0.0,0.0,0.0,31929.587150570642
2011-04-08,22221.894225515975,6686.076533002113,37505.57921118934,22221.894225515975,22221.894225515975,176.21868160820375,176.21868160820375,176.21868160820375,3563.2497467133408,3563.2497467133408,3563.2497467133408,-3387.0310651051373,-3387.0310651051373,-3387.0310651051373,0.0,0.0,0.0,22398.112907124178
2011-04-10,22249.925219244225,-2960.703695908114,27810.663982631286,22249.925219244225,22249.925219244225,-10373.606465720108,-10373.606465720108,-10373.606465720108,-5950.734482137981,-5950.734482137981,-5950.734482137981,-4422.871983582129,-4422.871983582129,-4422.871983582129,0.0,0.0,0.0,11876.318753524118
2011-04-11,22263.94071610835,7496.212804887388,37611.41387795171,22263.94071610835,22263.94071610835,729.4998990294997,729.4998990294997,729.4998990294997,5637.336082803825,5637.336082803825,5637.336082803825,-4907.836183774325,-4907.836183774325,-4907.836183774325,0.0,0.0,0.0,22993.44061513785
2011-04-12,22277.95621297248,9888.5011550688,40993.72552849647,22277.95621297248,22277.95621297248,2912.74635507649,2912.74635507649,2912.74635507649,8263.26856417653,8263.26856417653,8263.26856417653,-5350.52220910004,-5350.52220910004,-5350.52220910004,0.0,0.0,0.0,25190.70256804897
2011-04-13,22291.971709836605,7491.7783103448855,37572.48731935379,22291.971709836605,22291.971709836605,-372.5207493199449,-372.5207493199449,-372.5207493199449,5364.4600589086185,5364.4600589086185,5364.4600589086185,-5736.980808228564,-5736.980808228564,-5736.980808228564,0.0,0.0,0.0,21919.45096051666
2011-04-14,22305.98720670073,13562.515707145018,43064.11766675286,22305.98720670073,22305.98720670073,6534.777973430436,6534.777973430436,6534.777973430436,12589.557408803797,12589.557408803797,12589.557408803797,-6054.779435373361,-6054.779435373361,-6054.779435373361,0.0,0.0,0.0,28840.765180131166
2011-04-15,22323.925265813807,4036.5578039317984,34550.30954851346,22323.925265813807,22323.925265813807,-2730.1130200135717,-2730.1130200135717,-2730.1130200135717,3563.2497466727846,3563.2497466727846,3563.2497466727846,-6293.362766686356,-6293.362766686356,-6293.362766686356,0.0,0.0,0.0,19593.812245800236
2011-04-17,22359.801384039965,-5445.227496208663,25086.91373453674,22359.801384039965,22359.801384039965,-12452.556583383246,-12452.556583383246,-12452.556583383246,-5950.734482120383,-5950.734482120383,-5950.734482120383,-6501.822101262861,-6501.822101262861,-6501.822101262861,0.0,0.0,0.0,9907.24480065672
2011-04-18,22377.739443153045,6187.133584961083,37426.5396378963,22377.739443153045,22377.739443153045,-825.0698966651511,-825.0698966651511,-825.0698966651511,5637.336082790241,5637.336082790241,5637.336082790241,-6462.405979455391,-6462.405979455391,-6462.405979455391,0.0,0.0,0.0,21552.669546487894
2011-04-19,22395.67750226612,8867.87448465481,39801.99036337326,22395.67750226612,22395.67750226612,1937.807807146792,1937.807807146792,1937.807807146792,8263.268564197962,8263.268564197962,8263.268564197962,-6325.46075705117,-6325.46075705117,-6325.46075705117,0.0,0.0,0.0,24333.485309412914
2011-04-20,22413.615561379203,6311.107581424359,37609.588213933544,22413.615561379203,22413.615561379203,-728.5933151751252,-728.5933151751252,-728.5933151751252,5364.460058925017,5364.460058925017,5364.460058925017,-6093.053374100142,-6093.053374100142,-6093.053374100142,0.0,0.0,0.0,21685.022246204077
2011-04-21,22431.553620492276,14326.750742857299,44729.248658284676,22431.553620492276,22431.553620492276,6819.648250040458,6819.648250040458,6819.648250040458,12589.5574088304,12589.5574088304,12589.5574088304,-5769.909158789942,-5769.909158789942,-5769.909158789942,0.0,0.0,0.0,29251.201870532735
2011-04-26,22521.243916057676,11950.452050549286,42558.64338804324,22521.243916057676,22521.243916057676,5141.443999404721,5141.443999404721,5141.443999404721,8263.26856423814,8263.26856423814,8263.26856423814,-3121.82456483342,-3121.82456483342,-3121.82456483342,0.0,0.0,0.0,27662.687915462397
2011-04-27,22539.181975170748,9562.467031381098,40116.698830243105,22539.181975170748,22539.181975170748,2887.569341853554,2887.569341853554,2887.569341853554,5364.46005888119,5364.46005888119,5364.46005888119,-2476.890717027636,-2476.890717027636,-2476.890717027636,0.0,0.0,0.0,25426.751317024304
2011-04-28,22557.12003428383,17497.383099281058,48196.73178896117,22557.12003428383,22557.12003428383,10760.297318629253,10760.297318629253,10760.297318629253,12589.557408822933,12589.557408822933,12589.557408822933,-1829.2600901936823,-1829.2600901936823,-1829.2600901936823,0.0,0.0,0.0,33317.417352913086
2011-05-01,22610.934211623065,2249.79535398705,32118.683054741174,22610.934211623065,22610.934211623065,-5979.165495920212,-5979.165495920212,-5979.165495920212,-5950.734482085186,-5950.734482085186,-5950.734482085186,-28.431013835026963,-28.431013835026963,-28.431013835026963,0.0,0.0,0.0,16631.768715702852
2011-05-03,22646.81032984922,15558.552315155343,46910.96470055879,22646.81032984922,22646.81032984922,9173.660253414022,9173.660253414022,9173.660253414022,8263.268564223008,8263.268564223008,8263.268564223008,910.3916891910164,910.3916891910164,910.3916891910164,0.0,0.0,0.0,31820.470583263243
2011-05-04,22664.7483889623,13599.400513774812,43964.72338794081,22664.7483889623,22664.7483889623,6630.515979137353,6630.515979137353,6630.515979137353,5364.460058937973,5364.460058937973,5364.460058937973,1266.055920199379,1266.055920199379,1266.055920199379,0.0,0.0,0.0,29295.26436809965
2011-05-05,22682.68644807538,22501.92293169586,51702.50883319407,22682.68644807538,22682.68644807538,14124.466035229314,14124.466035229314,14124.466035229314,12589.55740881547,12589.55740881547,12589.55740881547,1534.9086264138432,1534.9086264138432,1534.9086264138432,0.0,0.0,0.0,36807.15248330469
2011-05-06,22700.62450718846,12457.019768183385,43235.734320352734,22700.62450718846,22700.62450718846,5274.951128883436,5274.951128883436,5274.951128883436,3563.2497467681674,3563.2497467681674,3563.2497467681674,1711.7013821152684,1711.7013821152684,1711.7013821152684,0.0,0.0,0.0,27975.575636071895
2011-05-08,22736.500625414614,3225.5090151671448,32640.859497172263,22736.500625414614,22736.500625414614,-4169.787643568751,-4169.787643568751,-4169.787643568751,-5950.734482112546,-5950.734482112546,-5950.734482112546,1780.9468385437945,1780.9468385437945,1780.9468385437945,0.0,0.0,0.0,18566.712981845863
2011-05-09,22754.438684527693,15790.667270427084,44971.847516716094,22754.438684527693,22754.438684527693,7313.155112449193,7313.155112449193,7313.155112449193,5637.336082792336,5637.336082792336,5637.336082792336,1675.819029656857,1675.819029656857,1675.819029656857,0.0,0.0,0.0,30067.593796976886
2011-05-10,22772.376743640772,16548.192915290034,47847.728272416505,22772.376743640772,22772.376743640772,9746.618991603567,9746.618991603567,9746.618991603567,8263.26856424444,8263.26856424444,8263.26856424444,1483.350427359128,1483.350427359128,1483.350427359128,0.0,0.0,0.0,32518.995735244338
2011-05-11,22790.314802753852,13464.229913877041,44792.10566792661,22790.314802753852,22790.314802753852,6575.313913098933,6575.313913098933,6575.313913098933,5364.460058913983,5364.460058913983,5364.460058913983,1210.8538541849503,1210.8538541849503,1210.8538541849503,0.0,0.0,0.0,29365.628715852785
2011-05-12,22808.25286186693,20023.002478963776,50918.16421205696,22808.25286186693,22808.25286186693,13457.286408176442,13457.286408176442,13457.286408176442,12589.557408808005,12589.557408808005,12589.557408808005,867.7289993684374,867.7289993684374,867.7289993684374,0.0,0.0,0.0,36265.53927004337
2011-05-13,22826.257306668143,10807.058019083559,42008.95258252325,22826.257306668143,22826.257306668143,4028.4196081492178,4028.4196081492178,4028.4196081492178,3563.2497467864077,3563.2497467864077,3563.2497467864077,465.1698613628099,465.1698613628099,465.1698613628099,0.0,0.0,0.0,26854.676914817363
2011-05-15,22862.266196270568,1259.6262350360025,32374.1041167149,22862.266196270568,22862.266196270568,-6417.330750076519,-6417.330750076519,-6417.330750076519,-5950.734482104331,-5950.734482104331,-5950.734482104331,-466.5962679721864,-466.5962679721864,-466.5962679721864,0.0,0.0,0.0,16444.93544619405
2011-05-16,22880.27064107178,12098.945818578279,43044.15005130926,22880.27064107178,22880.27064107178,4669.627283854432,4669.627283854432,4669.627283854432,5637.336082804248,5637.336082804248,5637.336082804248,-967.7087989498159,-967.7087989498159,-967.7087989498159,0.0,0.0,0.0,27549.897924926212
2011-05-17,22898.275085872992,14333.881217225211,45372.77375541806,22898.275085872992,22898.275085872992,6790.367162133565,6790.367162133565,6790.367162133565,8263.268564192744,8263.268564192744,8263.268564192744,-1472.9014020591785,-1472.9014020591785,-1472.9014020591785,0.0,0.0,0.0,29688.64224800656
2011-05-18,22916.27953067421,10690.052675172163,40679.53669499448,22916.27953067421,22916.27953067421,3396.7070167339575,3396.7070167339575,3396.7070167339575,5364.460058870158,5364.460058870158,5364.460058870158,-1967.7530421362005,-1967.7530421362005,-1967.7530421362005,0.0,0.0,0.0,26312.986547408167
2011-05-19,22934.28397547542,16648.00538643648,49082.08614734395,22934.28397547542,22934.28397547542,10151.102980936823,10151.102980936823,10151.102980936823,12589.557408796249,12589.557408796249,12589.557408796249,-2438.454427859426,-2438.454427859426,-2438.454427859426,0.0,0.0,0.0,33085.38695641224
2011-05-20,22952.288420276633,7858.669711974906,38887.76896844976,22952.288420276633,22952.288420276633,691.0441529266533,691.0441529266533,691.0441529266533,3563.2497467707167,3563.2497467707167,3563.2497467707167,-2872.2055938440626,-2872.2055938440626,-2872.2055938440626,0.0,0.0,0.0,23643.332573203286
2011-05-22,22988.297309879057,-2106.5106025141276,28370.53811032696,22988.297309879057,22988.297309879057,-9535.582132878493,-9535.582132878493,-9535.582132878493,-5950.734482077349,-5950.734482077349,-5950.734482077349,-3584.847650801144,-3584.847650801144,-3584.847650801144,0.0,0.0,0.0,13452.715177000564
2011-05-23,23006.30175468027,9359.580336402983,39544.22340333096,23006.30175468027,23006.30175468027,1791.0968611009177,1791.0968611009177,1791.0968611009177,5637.336082799343,5637.336082799343,5637.336082799343,-3846.239221698425,-3846.239221698425,-3846.239221698425,0.0,0.0,0.0,24797.39861578119
2011-05-24,23024.306199481485,13160.68920786624,42690.753796072226,23024.306199481485,23024.306199481485,4227.110052837606,4227.110052837606,4227.110052837606,8263.268564232925,8263.268564232925,8263.268564232925,-4036.1585113953183,-4036.1585113953183,-4036.1585113953183,0.0,0.0,0.0,27251.41625231909
2011-05-25,23042.310644282697,9230.509978613507,39355.13041531927,23042.310644282697,23042.310644282697,1213.1373545153451,1213.1373545153451,1213.1373545153451,5364.460058886555,5364.460058886555,5364.460058886555,-4151.3227043712095,-4151.3227043712095,-4151.3227043712095,0.0,0.0,0.0,24255.44799879804
2011-05-26,23060.31508908391,15591.124923317273,47901.98371153124,23060.31508908391,23060.31508908391,8398.721779471342,8398.721779471342,8398.721779471342,12589.557408788784,12589.557408788784,12589.557408788784,-4190.835629317443,-4190.835629317443,-4190.835629317443,0.0,0.0,0.0,31459.036868555253
2011-05-27,23078.31953388512,7434.513167763397,38613.076409757996,23078.31953388512,23078.31953388512,-592.939666309307,-592.939666309307,-592.939666309307,3563.249746755025,3563.249746755025,3563.249746755025,-4156.189413064332,-4156.189413064332,-4156.189413064332,0.0,0.0,0.0,22485.37986757581
2011-05-29,23114.328423487546,-2950.432789257034,28170.105962933092,23114.328423487546,23114.328423487546,-9832.581593775809,-9832.581593775809,-9832.581593775809,-5950.734482104713,-5950.734482104713,-5950.734482104713,-3881.847111671098,-3881.847111671098,-3881.847111671098,0.0,0.0,0.0,13281.746829711738
2011-05-31,23150.337313089974,13749.911224742233,43611.615533118085,23150.337313089974,23150.337313089974,4879.5589324164575,4879.5589324164575,4879.5589324164575,8263.268564217791,8263.268564217791,8263.268564217791,-3383.7096318013328,-3383.7096318013328,-3383.7096318013328,0.0,0.0,0.0,28029.896245506432
2011-06-01,23168.341757891187,10003.553711084494,41318.90189089472,23168.341757891187,23168.341757891187,2288.727258710667,2288.727258710667,2288.727258710667,5364.460058862563,5364.460058862563,5364.460058862563,-3075.732800151896,-3075.732800151896,-3075.732800151896,0.0,0.0,0.0,25457.069016601854
2011-06-02,23186.3462026924,17488.058057608876,48725.62488254837,23186.3462026924,23186.3462026924,9845.184924927442,9845.184924927442,9845.184924927442,12589.557408817534,12589.557408817534,12589.557408817534,-2744.3724838900916,-2744.3724838900916,-2744.3724838900916,0.0,0.0,0.0,33031.53112761984
2011-06-03,23204.350647493608,7181.77985351955,39102.99540208193,23204.350647493608,23204.350647493608,1160.7435665330854,1160.7435665330854,1160.7435665330854,3563.2497467981307,3563.2497467981307,3563.2497467981307,-2402.506180265045,-2402.506180265045,-2402.506180265045,0.0,0.0,0.0,24365.094214026692
2011-06-05,23240.359537096036,835.2699177118944,31186.39466621085,23240.359537096036,23240.359537096036,-7690.60108667857,-7690.60108667857,-7690.60108667857,-5950.734482150837,-5950.734482150837,-5950.734482150837,-1739.866604527733,-1739.866604527733,-1739.866604527733,0.0,0.0,0.0,15549.758450417467
2011-06-06,23258.36441277001,12082.053442001654,43630.54628651697,23258.36441277001,23258.36441277001,4192.579368408525,4192.579368408525,4192.579368408525,5637.3360827976685,5637.3360827976685,5637.3360827976685,-1444.7567143891436,-1444.7567143891436,-1444.7567143891436,0.0,0.0,0.0,27450.943781178536
2011-06-07,23276.369288443988,15751.183954268872,45229.49866948107,23276.369288443988,23276.369288443988,7073.570522452834,7073.570522452834,7073.570522452834,8263.26856420266,8263.26856420266,8263.26856420266,-1189.6980417498285,-1189.6980417498285,-1189.6980417498285,0.0,0.0,0.0,30349.939810896823
2011-06-08,23294.374164117962,12266.861345100699,43160.95886597483,23294.374164117962,23294.374164117962,4379.2696046900655,4379.2696046900655,4379.2696046900655,5364.460058919349,5364.460058919349,5364.460058919349,-985.1904542292829,-985.1904542292829,-985.1904542292829,0.0,0.0,0.0,27673.643768808026
2011-06-09,23312.379039791937,19690.18428081721,50741.4877474273,23312.379039791937,23312.379039791937,11749.34861030899,11749.34861030899,11749.34861030899,12589.55740877171,12589.55740877171,12589.55740877171,-840.2087984627187,-840.2087984627187,-840.2087984627187,0.0,0.0,0.0,35061.727650100926
