CustomerID,FirstPurchaseDate,LastPurchaseDate,TotalInvoices,TotalQuantity,TotalRevenue,AvgOrderValue,AvgBasketSize,AvgUniqueProducts,PreferredPurchaseHour,PreferredSeason,Country,Recency,Frequency,Monetary,Cluster,CustomerSegment
15866.0,2011-08-30 14:09:00,2011-08-30 14:09:00,1,124,211.89,4.927674418604651,124.0,43.0,14,Summer,United Kingdom,101,1,211.89,0,Regular Customers
15867.0,2009-12-14 15:16:00,2011-12-04 13:32:00,31,5067,8923.3,8.748333333333333,194.88823529411764,38.52058823529412,16,Winter,United Kingdom,5,31,8923.3,0,Regular Customers
15868.0,2010-05-05 14:11:00,2010-05-05 14:11:00,1,57,94.53,23.6325,57.0,4.0,14,Spring,United Kingdom,583,1,94.53,1,At-Risk Customers
15869.0,2010-03-23 16:50:00,2011-03-07 17:23:00,3,273,321.11,9.444411764705883,88.88235294117646,13.147058823529411,16,Spring,United Kingdom,277,3,321.11,1,At-Risk Customers
15870.0,2010-09-19 16:22:00,2011-11-07 10:58:00,4,504,857.46,5.996223776223776,201.4825174825175,47.36363636363637,10,Autumn,United Kingdom,33,4,857.46,0,Regular Customers
15871.0,2010-09-28 14:16:00,2010-09-28 14:16:00,1,5,33.099999999999994,6.619999999999999,5.0,5.0,14,Autumn,United Kingdom,437,1,33.099999999999994,1,At-Risk Customers
15872.0,2010-06-07 14:53:00,2011-11-25 11:55:00,4,467,729.25,3.878989361702128,185.6968085106383,79.59574468085107,11,Autumn,United Kingdom,15,4,729.25,0,Regular Customers
15873.0,2010-07-27 11:58:00,2010-07-28 12:41:00,4,1152,313.92,52.31999999999999,336.0,1.6666666666666667,11,Summer,United Kingdom,500,4,313.92,1,At-Risk Customers
15874.0,2010-01-07 13:56:00,2011-10-07 12:31:00,21,5102,11284.76,32.99637426900585,471.2134502923977,30.251461988304094,12,Spring,United Kingdom,64,21,11284.76,0,Regular Customers
15875.0,2010-03-03 16:51:00,2010-03-03 16:51:00,1,74,108.52,4.718260869565217,74.0,18.0,16,Spring,United Kingdom,646,1,108.52,1,At-Risk Customers
15876.0,2010-09-17 15:26:00,2010-10-26 18:58:00,2,886,1449.14,131.74,404.1818181818182,7.727272727272727,18,Autumn,United Kingdom,409,2,1449.14,1,At-Risk Customers
15877.0,2011-11-22 11:18:00,2011-12-08 11:53:00,2,368,490.33,3.891507936507936,175.8095238095238,90.66666666666669,11,Autumn,United Kingdom,2,2,490.33,0,Regular Customers
15878.0,2009-12-06 12:28:00,2010-05-27 12:17:00,2,243,330.77,6.485686274509804,114.5686274509804,25.54901960784314,12,Winter,United Kingdom,562,2,330.77,1,At-Risk Customers
15879.0,2009-12-17 19:54:00,2010-10-31 16:21:00,4,639,1137.8,6.356424581005586,245.0837988826816,65.39106145251397,16,Autumn,United Kingdom,404,4,1137.8,1,At-Risk Customers
15880.0,2010-12-05 13:00:00,2010-12-05 13:00:00,1,202,329.03,3.427395833333333,202.0,95.0,13,Winter,United Kingdom,369,1,329.03000000000003,1,At-Risk Customers
15881.0,2010-12-10 13:32:00,2011-01-31 16:59:00,5,260,501.39,17.289310344827587,129.58620689655172,18.655172413793103,16,Winter,United Kingdom,312,5,501.39,1,At-Risk Customers
15882.0,2009-12-10 15:33:00,2011-05-25 11:35:00,8,650,1124.66,19.062033898305085,101.40677966101696,11.033898305084746,13,Winter,United Kingdom,199,8,1124.66,0,Regular Customers
15883.0,2011-11-06 14:50:00,2011-12-07 17:05:00,2,223,396.48,8.091428571428573,118.75510204081633,25.3265306122449,17,Winter,United Kingdom,2,2,396.48,0,Regular Customers
15884.0,2009-12-03 18:23:00,2010-10-03 15:55:00,2,152,244.6,17.47142857142857,139.42857142857142,12.142857142857142,18,Winter,United Kingdom,432,2,244.6,1,At-Risk Customers
15885.0,2010-01-21 12:47:00,2011-09-08 10:43:00,15,622,1951.82,16.972347826086956,74.78260869565217,13.191304347826089,12,Autumn,United Kingdom,93,15,1951.82,0,Regular Customers
15886.0,2010-04-20 15:03:00,2011-10-10 14:25:00,4,667,1052.87,16.98177419354839,178.8548387096774,17.387096774193548,15,Autumn,United Kingdom,60,4,1052.87,0,Regular Customers
15887.0,2010-06-02 11:53:00,2010-10-29 08:36:00,3,605,1027.15,27.760810810810813,263.1081081081081,21.054054054054053,11,Summer,United Kingdom,407,3,1027.15,1,At-Risk Customers
15888.0,2010-07-01 11:51:00,2011-09-20 12:30:00,3,139,429.16,11.004102564102563,47.61538461538461,13.76923076923077,9,Autumn,United Kingdom,81,3,429.16,0,Regular Customers
15889.0,2009-12-10 12:21:00,2011-07-06 11:10:00,8,800,1427.6,4.742857142857143,127.98671096345517,48.61461794019934,13,Winter,United Kingdom,157,8,1427.6,0,Regular Customers
15890.0,2010-04-14 08:43:00,2010-11-10 12:46:00,5,119,535.65,53.565,35.5,2.8,12,Autumn,United Kingdom,395,5,535.65,1,At-Risk Customers
15891.0,2011-04-27 12:35:00,2011-04-27 12:35:00,1,418,511.68,8.528,418.0,60.0,12,Spring,United Kingdom,227,1,511.68,0,Regular Customers
15892.0,2010-02-08 16:23:00,2010-02-08 16:23:00,1,46,128.2,3.3736842105263154,46.0,38.0,16,Winter,United Kingdom,669,1,128.2,1,At-Risk Customers
15893.0,2010-08-15 11:12:00,2010-08-15 11:12:00,1,288,305.28000000000003,305.28000000000003,288.0,1.0,11,Summer,United Kingdom,482,1,305.28000000000003,1,At-Risk Customers
15894.0,2010-12-05 14:06:00,2011-03-31 13:50:00,2,164,258.25,6.97972972972973,106.29729729729728,29.64864864864865,14,Winter,United Kingdom,253,2,258.25,0,Regular Customers
15895.0,2011-07-13 10:27:00,2011-07-13 10:27:00,1,94,179.17,16.288181818181815,94.0,11.0,10,Summer,United Kingdom,150,1,179.17,0,Regular Customers
15897.0,2011-05-29 13:32:00,2011-05-29 13:50:00,2,223,208.59,9.481363636363636,96.27272727272728,12.545454545454543,13,Spring,United Kingdom,194,2,208.59,0,Regular Customers
15898.0,2009-12-11 16:11:00,2011-12-08 15:23:00,25,2160,4996.45,8.071809369951534,123.90468497576737,42.34248788368336,12,Winter,United Kingdom,1,25,4996.45,0,Regular Customers
15899.0,2010-12-06 10:36:00,2010-12-06 10:36:00,1,39,56.25,14.0625,39.0,4.0,10,Winter,United Kingdom,369,1,56.25,1,At-Risk Customers
15900.0,2010-05-26 11:27:00,2011-11-16 12:19:00,4,656,886.57,7.036269841269841,192.8015873015873,36.5,11,Autumn,United Kingdom,24,4,886.5699999999999,0,Regular Customers
15901.0,2010-06-14 12:39:00,2011-11-23 12:43:00,7,695,687.72,4.193414634146341,129.91463414634146,34.48170731707317,12,Autumn,United Kingdom,17,7,687.72,0,Regular Customers
15902.0,2010-11-24 16:57:00,2010-11-24 16:57:00,1,124,145.01,8.056111111111111,124.0,18.0,16,Autumn,United Kingdom,380,1,145.01,1,At-Risk Customers
15903.0,2010-01-14 10:57:00,2011-11-30 08:08:00,12,3926,8939.84,77.06758620689655,372.7931034482759,11.20689655172414,14,Autumn,United Kingdom,10,12,8939.84,0,Regular Customers
15904.0,2011-12-01 14:50:00,2011-12-01 14:50:00,1,84,164.68,5.489333333333334,84.0,30.0,14,Winter,United Kingdom,8,1,164.68,0,Regular Customers
15905.0,2010-06-14 16:00:00,2010-06-14 16:00:00,1,82,114.69,5.213181818181818,82.0,22.0,16,Summer,United Kingdom,543,1,114.69,1,At-Risk Customers
15906.0,2010-09-15 12:17:00,2011-11-20 12:24:00,10,749,2530.19,12.588009950248756,118.5273631840796,30.35323383084577,13,Autumn,United Kingdom,20,10,2530.19,0,Regular Customers
15907.0,2011-05-13 13:01:00,2011-12-06 12:21:00,3,478,882.72,3.905840707964602,181.06637168141592,76.52212389380531,12,Winter,United Kingdom,4,3,882.72,0,Regular Customers
15908.0,2010-07-15 19:21:00,2010-08-06 11:56:00,2,173,758.62,18.9655,153.475,35.125,19,Summer,United Kingdom,491,2,758.62,1,At-Risk Customers
15909.0,2011-06-19 10:38:00,2011-06-19 10:38:00,1,98,191.94,27.42,98.0,7.0,10,Summer,United Kingdom,174,1,191.94,0,Regular Customers
15910.0,2010-01-21 11:51:00,2011-12-09 10:51:00,15,2158,2661.17,4.292209677419355,162.23387096774192,44.41774193548387,11,Autumn,United Kingdom,1,15,2661.17,0,Regular Customers
15911.0,2009-12-09 13:26:00,2010-03-26 12:06:00,8,810,1700.24,6.590077519379845,115.81007751937985,37.325581395348834,11,Winter,United Kingdom,624,8,1700.24,1,At-Risk Customers
15912.0,2009-12-10 12:58:00,2011-06-14 14:29:00,9,759,1074.7,11.31263157894737,99.90526315789474,15.378947368421052,13,Winter,United Kingdom,178,9,1074.7,0,Regular Customers
15913.0,2010-06-23 16:31:00,2010-06-23 16:31:00,1,3,6.300000000000001,6.300000000000001,3.0,1.0,16,Summer,United Kingdom,534,1,6.300000000000001,1,At-Risk Customers
15914.0,2010-11-26 16:09:00,2010-11-26 16:10:00,2,149,205.99,15.845384615384615,124.6923076923077,9.615384615384617,16,Autumn,United Kingdom,378,2,205.99,1,At-Risk Customers
15915.0,2010-11-03 11:13:00,2010-11-03 11:13:00,1,414,364.45,3.225221238938053,414.0,105.0,11,Autumn,United Kingdom,402,1,364.45,1,At-Risk Customers
15916.0,2009-12-10 16:21:00,2011-11-23 13:46:00,13,1618,3145.24,10.278562091503268,155.51633986928104,30.77777777777778,13,Autumn,United Kingdom,16,13,3145.24,0,Regular Customers
15917.0,2009-12-02 14:55:00,2011-04-06 10:40:00,5,248,530.17,3.7335915492957743,84.00704225352112,42.098591549295776,15,Winter,United Kingdom,248,5,530.17,0,Regular Customers
15918.0,2010-03-18 11:40:00,2011-06-02 11:42:00,3,240,582.88,9.555409836065571,79.42622950819673,20.114754098360656,11,Spring,United Kingdom,191,3,582.88,0,Regular Customers
15919.0,2010-12-06 11:26:00,2011-11-20 11:28:00,2,385,525.69,4.308934426229508,198.81147540983608,61.131147540983605,11,Autumn,United Kingdom,20,2,525.69,0,Regular Customers
15920.0,2009-12-14 13:09:00,2011-07-08 15:31:00,9,238,569.14,5.319065420560747,40.953271028037385,19.11214953271028,15,Summer,United Kingdom,154,9,569.14,0,Regular Customers
15921.0,2010-03-09 11:03:00,2011-06-20 11:03:00,4,335,775.26,9.813417721518988,89.65822784810126,20.40506329113924,11,Autumn,United Kingdom,173,4,775.26,0,Regular Customers
15922.0,2010-12-01 13:51:00,2010-12-01 13:51:00,1,138,369.5,33.59090909090909,138.0,11.0,13,Winter,United Kingdom,373,1,369.5,1,At-Risk Customers
15923.0,2010-12-02 12:16:00,2010-12-02 12:16:00,1,122,127.08,6.051428571428572,122.0,21.0,12,Winter,United Kingdom,373,1,127.08,1,At-Risk Customers
15924.0,2009-12-08 15:00:00,2009-12-08 15:00:00,1,103,102.82,6.854666666666666,103.0,14.0,15,Winter,United Kingdom,731,1,102.82,1,At-Risk Customers
15925.0,2011-05-29 15:35:00,2011-05-29 15:35:00,1,93,207.15,17.2625,93.0,12.0,15,Spring,United Kingdom,194,1,207.15,0,Regular Customers
15926.0,2010-06-15 15:23:00,2010-06-15 15:23:00,1,155,134.44,19.205714285714286,155.0,7.0,15,Summer,United Kingdom,542,1,134.44,1,At-Risk Customers
15927.0,2010-03-02 13:25:00,2010-03-02 13:25:00,1,66,106.54,7.102666666666667,66.0,13.0,13,Spring,United Kingdom,647,1,106.54,1,At-Risk Customers
15928.0,2010-02-21 15:16:00,2010-02-21 15:16:00,1,164,293.53,26.684545454545454,164.0,11.0,15,Winter,United Kingdom,656,1,293.53,1,At-Risk Customers
15929.0,2010-03-05 14:56:00,2010-03-05 14:56:00,1,120,594.0,594.0,120.0,1.0,14,Spring,United Kingdom,644,1,594.0,1,At-Risk Customers
15930.0,2011-10-03 14:52:00,2011-10-03 14:52:00,1,139,426.63,20.31571428571429,139.0,21.0,14,Autumn,United Kingdom,67,1,426.63,0,Regular Customers
15931.0,2010-10-07 16:46:00,2010-10-07 16:46:00,1,118,239.9,17.135714285714286,118.0,14.0,16,Autumn,United Kingdom,428,1,239.9,1,At-Risk Customers
15932.0,2011-02-23 14:50:00,2011-12-05 17:13:00,8,2325,2495.87,21.703217391304342,306.4347826086956,15.591304347826089,14,Winter,United Kingdom,4,8,2495.87,0,Regular Customers
15933.0,2011-09-14 12:05:00,2011-11-18 13:14:00,3,885,1107.46,14.965675675675676,294.27027027027026,24.783783783783782,13,Autumn,United Kingdom,21,3,1107.46,0,Regular Customers
15934.0,2010-10-06 12:08:00,2010-10-18 10:13:00,2,2166,2190.66,75.53999999999999,1040.6896551724135,14.655172413793103,10,Autumn,United Kingdom,418,2,2190.66,1,At-Risk Customers
15935.0,2011-04-12 09:35:00,2011-04-14 13:27:00,2,115,416.86,34.73833333333334,104.58333333333331,10.166666666666666,13,Spring,United Kingdom,239,2,416.86,0,Regular Customers
15936.0,2010-08-29 11:42:00,2010-11-25 16:39:00,2,211,282.79,14.883684210526315,104.47368421052632,9.736842105263158,11,Summer,United Kingdom,379,2,282.79,1,At-Risk Customers
15937.0,2011-10-06 15:48:00,2011-10-06 15:48:00,1,73,145.35000000000002,20.76428571428572,73.0,7.0,15,Autumn,United Kingdom,64,1,145.35,0,Regular Customers
15938.0,2010-06-01 09:42:00,2011-08-19 12:56:00,9,449,734.8100000000001,18.84128205128205,52.66666666666666,5.051282051282051,10,Summer,United Kingdom,112,9,734.81,0,Regular Customers
15939.0,2010-11-30 12:07:00,2011-09-11 11:30:00,16,6260,9060.39,56.27571428571428,1027.776397515528,25.22360248447205,12,Autumn,United Kingdom,90,16,9060.39,0,Regular Customers
15940.0,2011-02-01 16:18:00,2011-02-01 16:18:00,1,4,35.8,35.8,4.0,1.0,16,Winter,United Kingdom,311,1,35.8,1,At-Risk Customers
15941.0,2010-03-12 14:45:00,2010-03-12 14:45:00,1,60,405.0,67.5,60.0,6.0,14,Spring,United Kingdom,637,1,405.0,1,At-Risk Customers
15942.0,2011-07-29 09:01:00,2011-07-29 09:01:00,1,232,337.44,24.102857142857143,232.0,14.0,9,Summer,United Kingdom,134,1,337.44,0,Regular Customers
15943.0,2010-01-31 11:04:00,2010-02-28 12:49:00,2,183,271.29,22.6075,91.5,6.0,11,Winter,United Kingdom,650,2,271.29,1,At-Risk Customers
15944.0,2009-12-13 12:57:00,2011-03-08 10:33:00,4,859,2164.24,56.95368421052631,234.7894736842105,10.421052631578949,14,Summer,United Kingdom,277,4,2164.24,1,At-Risk Customers
15945.0,2009-12-01 13:47:00,2010-12-09 13:14:00,4,345,646.27,23.081071428571427,111.85714285714286,10.071428571428571,17,Winter,United Kingdom,365,4,646.27,1,At-Risk Customers
15946.0,2010-03-16 10:49:00,2010-07-25 12:18:00,3,1614,2304.18,88.62230769230769,779.3076923076923,12.23076923076923,12,Summer,United Kingdom,503,3,2304.18,1,At-Risk Customers
15947.0,2011-09-18 10:46:00,2011-09-18 10:46:00,1,898,1708.24,58.9048275862069,898.0,29.0,10,Autumn,United Kingdom,83,1,1708.24,0,Regular Customers
15948.0,2010-10-11 12:16:00,2011-12-01 15:32:00,3,852,1509.09,15.885157894736844,316.7894736842105,33.94736842105263,8,Autumn,United Kingdom,8,3,1509.09,0,Regular Customers
15949.0,2011-09-29 17:34:00,2011-11-23 09:09:00,2,284,364.72,19.19578947368421,148.8421052631579,10.157894736842104,17,Autumn,United Kingdom,17,2,364.72,0,Regular Customers
15950.0,2010-01-26 11:39:00,2011-11-08 11:09:00,10,3354,7120.91,18.11936386768448,394.6208651399491,44.63104325699746,11,Summer,United Kingdom,32,10,7120.91,0,Regular Customers
15951.0,2010-11-23 18:20:00,2011-12-01 08:34:00,3,420,1013.17,17.172372881355933,142.28813559322035,19.8135593220339,11,Winter,United Kingdom,9,3,1013.17,0,Regular Customers
15952.0,2011-04-28 12:55:00,2011-11-06 11:18:00,4,391,781.91,9.30845238095238,108.8452380952381,24.166666666666668,12,Autumn,United Kingdom,34,4,781.91,0,Regular Customers
15953.0,2009-12-03 14:00:00,2011-11-24 15:32:00,18,1741,3440.34,20.60083832335329,110.31736526946108,12.952095808383234,14,Autumn,United Kingdom,15,18,3440.34,0,Regular Customers
15954.0,2010-04-29 13:35:00,2010-04-29 13:35:00,1,119,190.75,9.5375,119.0,20.0,13,Spring,United Kingdom,589,1,190.75,1,At-Risk Customers
15955.0,2010-02-23 16:36:00,2011-11-15 14:15:00,22,3967,8085.98,23.64321637426901,270.4327485380117,23.140350877192983,14,Autumn,United Kingdom,24,22,8085.98,0,Regular Customers
15956.0,2009-12-13 11:16:00,2010-06-06 13:06:00,2,278,617.6,34.31111111111111,148.77777777777777,16.11111111111111,13,Summer,United Kingdom,551,2,617.6,1,At-Risk Customers
15957.0,2010-10-15 12:11:00,2011-11-08 12:14:00,3,453,921.25,6.309931506849315,145.32876712328766,46.12328767123287,12,Autumn,United Kingdom,32,3,921.25,0,Regular Customers
15958.0,2010-06-07 10:59:00,2011-09-26 13:41:00,4,154,462.12,7.109538461538461,43.90769230769231,19.09230769230769,12,Autumn,United Kingdom,74,4,462.12,0,Regular Customers
15959.0,2010-01-26 16:19:00,2010-01-26 16:38:00,3,269,542.89,7.646338028169014,127.90140845070422,35.53521126760563,16,Winter,United Kingdom,682,3,542.89,1,At-Risk Customers
15960.0,2010-09-30 15:50:00,2010-11-30 15:57:00,4,258,410.95,15.805769230769233,98.92307692307692,8.76923076923077,15,Autumn,United Kingdom,374,4,410.95,1,At-Risk Customers
15961.0,2010-11-25 15:59:00,2010-11-25 15:59:00,1,154,451.29,10.745,154.0,42.0,15,Autumn,United Kingdom,379,1,451.29,1,At-Risk Customers
15962.0,2010-09-16 13:48:00,2010-09-16 13:48:00,1,228,289.48,5.263272727272728,228.0,43.0,13,Autumn,United Kingdom,449,1,289.48,1,At-Risk Customers
15963.0,2011-10-25 13:05:00,2011-11-20 11:33:00,2,298,470.76,16.812857142857144,155.57142857142858,15.142857142857142,13,Autumn,United Kingdom,20,2,470.76,0,Regular Customers
15964.0,2010-02-14 15:30:00,2010-02-14 15:30:00,1,93,269.21000000000004,13.4605,93.0,20.0,15,Winter,United Kingdom,663,1,269.21000000000004,1,At-Risk Customers
15965.0,2009-12-03 11:45:00,2011-11-22 16:44:00,13,1313,2771.94,8.34921686746988,150.01807228915663,37.18373493975904,13,Autumn,United Kingdom,17,13,2771.94,0,Regular Customers
15966.0,2010-09-15 10:44:00,2010-09-15 10:44:00,1,275,426.53,15.797407407407407,275.0,27.0,10,Autumn,United Kingdom,451,1,426.53,1,At-Risk Customers
15967.0,2009-12-01 13:29:00,2011-11-16 15:41:00,12,1183,2966.0,6.179166666666666,132.24791666666667,48.7375,13,Autumn,United Kingdom,23,12,2966.0,0,Regular Customers
15968.0,2010-11-16 13:04:00,2010-11-16 13:04:00,1,247,404.55,5.056875,247.0,70.0,13,Autumn,United Kingdom,388,1,404.55,1,At-Risk Customers
15969.0,2010-07-05 13:10:00,2011-12-07 11:06:00,5,223,1127.05,32.20142857142857,55.31428571428572,8.714285714285714,12,Autumn,United Kingdom,3,5,1127.05,0,Regular Customers
15970.0,2010-04-20 11:30:00,2011-02-09 12:08:00,2,498,1017.32,42.38833333333333,260.0833333333333,12.083333333333334,11,Spring,United Kingdom,304,2,1017.32,1,At-Risk Customers
15971.0,2009-12-08 09:46:00,2011-11-22 12:50:00,18,2251,5902.83,140.54357142857145,147.0952380952381,3.238095238095238,10,Autumn,United Kingdom,18,18,5902.83,0,Regular Customers
15972.0,2010-04-18 14:06:00,2010-09-09 13:20:00,5,468,1769.33,12.728992805755396,139.98561151079136,37.15107913669065,14,Spring,United Kingdom,456,5,1769.33,1,At-Risk Customers
15973.0,2010-10-06 15:00:00,2010-12-08 11:42:00,3,195,680.62,61.874545454545455,86.63636363636364,4.818181818181818,8,Autumn,United Kingdom,367,3,680.62,1,At-Risk Customers
15974.0,2011-02-24 10:10:00,2011-10-31 13:13:00,7,2262,3442.15,19.557670454545452,361.7840909090909,27.76136363636364,10,Autumn,United Kingdom,39,7,3442.15,0,Regular Customers
15975.0,2011-09-16 13:33:00,2011-09-16 13:33:00,1,243,371.01,15.45875,243.0,24.0,13,Autumn,United Kingdom,84,1,371.01,0,Regular Customers
15976.0,2010-06-06 14:01:00,2011-06-27 13:00:00,6,1053,1694.41,4.482566137566137,191.02116402116403,66.7989417989418,11,Summer,United Kingdom,165,6,1694.41,0,Regular Customers
15977.0,2011-10-31 16:24:00,2011-11-22 13:29:00,2,1016,1054.73,16.226615384615386,535.4153846153846,32.55384615384615,13,Autumn,United Kingdom,17,2,1054.73,0,Regular Customers
15978.0,2010-03-05 14:39:00,2011-09-23 15:21:00,3,2444,3279.42,25.42186046511628,871.0077519379845,44.41085271317829,14,Autumn,United Kingdom,77,3,3279.42,0,Regular Customers
15979.0,2010-04-16 11:35:00,2010-04-16 11:35:00,1,450,329.22,14.964545454545451,450.0,22.0,11,Spring,United Kingdom,603,1,329.22,1,At-Risk Customers
15980.0,2010-06-01 14:40:00,2011-09-12 09:41:00,7,4822,6543.68,56.90156521739131,1025.4782608695652,26.35652173913044,14,Summer,United Kingdom,89,7,6543.68,0,Regular Customers
15981.0,2010-03-29 10:07:00,2011-11-15 08:00:00,21,4827,9362.77,32.50961805555556,470.40972222222223,27.74305555555556,12,Summer,United Kingdom,25,21,9362.77,0,Regular Customers
15982.0,2010-04-13 15:47:00,2010-04-13 15:47:00,1,131,324.51,7.211333333333333,131.0,45.0,15,Spring,United Kingdom,605,1,324.51,1,At-Risk Customers
15983.0,2009-12-06 12:52:00,2011-11-17 17:34:00,8,1872,3110.37,12.055697674418605,246.43023255813952,34.0,12,Winter,United Kingdom,22,8,3110.37,0,Regular Customers
15984.0,2009-12-01 13:38:00,2011-12-07 12:16:00,30,5730,8393.02,11.990028571428573,255.61285714285717,45.84142857142857,14,Summer,United Kingdom,3,30,8393.02,0,Regular Customers
15985.0,2010-05-27 15:51:00,2011-08-08 16:31:00,7,2750,2715.28,26.10846153846154,560.0384615384615,19.403846153846157,11,Spring,United Kingdom,123,7,2715.28,0,Regular Customers
15986.0,2010-11-23 10:02:00,2011-11-09 15:17:00,2,368,354.42,14.1768,194.08,12.68,15,Autumn,United Kingdom,30,2,354.42,0,Regular Customers
15987.0,2010-11-25 12:56:00,2011-11-27 15:38:00,8,1599,1535.99,9.08869822485207,141.6153846153846,43.124260355029584,12,Autumn,United Kingdom,12,8,1535.99,0,Regular Customers
15988.0,2010-02-21 11:36:00,2011-11-20 13:23:00,3,476,738.89,6.157416666666666,162.68333333333334,58.46666666666667,12,Summer,United Kingdom,19,3,738.89,0,Regular Customers
15989.0,2009-12-02 15:51:00,2010-11-29 12:03:00,2,169,368.31,4.282674418604652,88.61627906976744,42.26744186046512,12,Autumn,United Kingdom,376,2,368.31,1,At-Risk Customers
15990.0,2010-02-28 12:30:00,2011-10-26 15:58:00,7,1086,1997.75,11.286723163841808,160.80790960451978,32.717514124293785,12,Winter,United Kingdom,44,7,1997.75,0,Regular Customers
15991.0,2010-06-23 15:50:00,2010-06-23 15:50:00,1,41,150.55,25.09166666666667,41.0,6.0,15,Summer,United Kingdom,534,1,150.55,1,At-Risk Customers
15992.0,2010-09-12 11:52:00,2011-12-06 11:00:00,3,514,896.6,16.603703703703705,262.0,25.814814814814813,14,Autumn,United Kingdom,4,3,896.6,0,Regular Customers
15993.0,2011-10-26 16:21:00,2011-12-01 10:45:00,7,2037,2777.67,5.115414364640884,412.3664825046041,107.36648250460404,16,Autumn,United Kingdom,9,7,2777.67,0,Regular Customers
15994.0,2010-03-14 11:55:00,2011-10-16 12:28:00,3,462,1175.68,10.885925925925926,151.7037037037037,34.592592592592595,12,Autumn,United Kingdom,55,3,1175.68,0,Regular Customers
15995.0,2010-10-21 13:57:00,2010-10-21 13:57:00,1,352,694.54,6.314,352.0,108.0,13,Autumn,United Kingdom,414,1,694.54,1,At-Risk Customers
15996.0,2010-11-07 15:49:00,2011-09-12 15:14:00,7,643,1386.4,8.013872832369943,124.40462427745663,29.265895953757227,15,Autumn,United Kingdom,88,7,1386.4,0,Regular Customers
15998.0,2009-12-01 11:45:00,2011-11-03 12:45:00,16,5350,8274.14,5.806414035087719,392.9347368421053,102.139649122807,12,Winter,United Kingdom,37,16,8274.14,0,Regular Customers
15999.0,2009-12-04 12:31:00,2009-12-04 12:31:00,1,24,20.4,20.4,24.0,1.0,12,Winter,United Kingdom,736,1,20.4,1,At-Risk Customers
16000.0,2011-12-07 12:14:00,2011-12-07 12:17:00,3,5110,12393.7,1377.0777777777778,3461.1111111111118,5.666666666666667,12,Winter,United Kingdom,3,3,12393.7,0,Regular Customers
16001.0,2010-11-23 17:10:00,2010-11-23 17:10:00,1,337,583.39,20.11689655172414,337.0,29.0,17,Autumn,United Kingdom,381,1,583.39,1,At-Risk Customers
16002.0,2010-03-24 13:08:00,2010-03-24 13:08:00,1,70,169.21,4.028809523809524,70.0,42.0,13,Spring,United Kingdom,625,1,169.21,1,At-Risk Customers
16003.0,2009-12-03 18:51:00,2011-11-10 09:57:00,10,2210,5613.83,27.65433497536946,302.2413793103448,27.00985221674877,9,Autumn,United Kingdom,30,10,5613.83,0,Regular Customers
16004.0,2010-01-25 13:56:00,2010-08-22 11:48:00,5,1076,2146.39,23.848777777777777,311.9111111111111,27.666666666666668,15,Spring,United Kingdom,475,5,2146.39,1,At-Risk Customers
16005.0,2010-09-15 13:21:00,2011-11-27 13:47:00,10,1269,2365.49,4.887376033057851,132.6797520661157,54.26446280991736,11,Autumn,United Kingdom,12,10,2365.49,0,Regular Customers
16006.0,2010-11-17 12:03:00,2011-05-12 13:12:00,2,205,332.82,4.266923076923077,117.2051282051282,60.94871794871795,12,Autumn,United Kingdom,211,2,332.82,0,Regular Customers
16007.0,2010-06-14 13:18:00,2011-10-23 11:05:00,7,2631,3053.06,4.646971080669711,406.4155251141552,102.22222222222224,13,Autumn,United Kingdom,48,7,3053.06,0,Regular Customers
16008.0,2010-03-19 11:07:00,2011-11-16 10:32:00,15,3237,5339.13,21.103280632411067,260.6324110671937,19.77470355731225,13,Autumn,United Kingdom,24,15,5339.13,0,Regular Customers
16009.0,2011-07-03 11:26:00,2011-11-17 16:51:00,4,366,972.11,11.855,169.65853658536585,43.90243902439025,11,Summer,United Kingdom,22,4,972.11,0,Regular Customers
16010.0,2010-10-24 10:54:00,2011-04-08 10:14:00,11,919,1694.86,5.864567474048442,106.14532871972318,30.62629757785467,11,Autumn,United Kingdom,246,11,1694.86,0,Regular Customers
16011.0,2009-12-01 12:02:00,2011-12-01 16:31:00,29,3323,5601.01,13.17884705882353,116.68235294117648,18.167058823529413,16,Autumn,United Kingdom,8,29,5601.01,0,Regular Customers
16012.0,2010-06-28 11:39:00,2011-11-04 13:25:00,5,1760,2978.59,12.462719665271967,380.5648535564853,57.27615062761506,13,Autumn,United Kingdom,35,5,2978.59,0,Regular Customers
16013.0,2009-12-08 10:24:00,2011-12-06 10:36:00,84,25520,56078.44,259.6224074074074,385.2638888888889,6.041666666666667,12,Autumn,United Kingdom,4,84,56078.44,3,Loyal Customers
16014.0,2010-01-31 12:43:00,2011-11-02 12:04:00,5,462,1100.28,4.001018181818182,104.89454545454544,64.50909090909092,16,Winter,United Kingdom,38,5,1100.28,0,Regular Customers
16015.0,2011-10-21 12:56:00,2011-12-06 10:58:00,3,907,704.55,3.892541436464088,315.97237569060775,63.21546961325967,12,Autumn,United Kingdom,4,3,704.55,0,Regular Customers
16016.0,2010-11-02 13:27:00,2011-12-06 14:35:00,11,881,2083.4,7.014814814814815,95.1818181818182,33.27609427609428,12,Autumn,United Kingdom,3,11,2083.4,0,Regular Customers
16017.0,2010-01-05 12:06:00,2011-10-23 12:56:00,5,635,1545.58,11.889076923076924,144.7,28.43076923076923,12,Autumn,United Kingdom,47,5,1545.58,0,Regular Customers
